adm_cd,year,month,feature_name,shap_value
11010530,2024,11,차량밀도,-0.005063653193492387
11010530,2024,11,총_가로수_개수,-0.15802991029382762
11010530,2024,12,Albedo,0.8247944714554315
11010530,2024,12,Albedo_x_avg_temp,-0.7350419301799884
11010530,2024,12,NDBI,1.2436292297585843
11010530,2024,12,NDVI,-0.080959039411359
11010530,2024,12,avg_elevation,-0.21924678856431562
11010530,2024,12,avg_humi (%),-0.11411895977249555
11010530,2024,12,avg_inte_illu (lux),-0.03231234971104315
11010530,2024,12,avg_noise (dB ),-0.023975108636027368
11010530,2024,12,avg_temp (℃),-3.2288122150105107
11010530,2024,12,avg_ultra_rays (UV),-0.04069074353100188
11010530,2024,12,month_cos,-8.129263793106976
11010530,2024,12,month_sin,-1.088278939009728
11010530,2024,12,season_DJF,-6.86320998741492
11010530,2024,12,season_JJA,-0.3495274406455141
11010530,2024,12,season_MAM,0.0030168614371904314
11010530,2024,12,season_SON,0.07263657139825208
11010530,2024,12,water_smog_유무,-0.0006493323488767358
11010530,2024,12,year_norm,0.11315416564775688
11010530,2024,12,그늘막 개수,0.010307215855346967
11010530,2024,12,녹지율,0.09210727225154183
11010530,2024,12,누적_조성면적합계(m^2),0.028429617860284726
11010530,2024,12,에너지사용량_가스,-0.05410254406154698
11010530,2024,12,에너지사용량_전기,0.016771434114810652
11010530,2024,12,용적률_행정동별,0.0029621583539032425
11010530,2024,12,인구밀도,0.019676783185778115
11010530,2024,12,차량밀도,-0.008007400110994064
11010530,2024,12,총_가로수_개수,-0.14761785419319
11010540,2024,1,Albedo,-0.5951614183629617
11010540,2024,1,Albedo_x_avg_temp,0.5399875232458095
11010540,2024,1,NDBI,-2.6910417707703753
11010540,2024,1,NDVI,0.33291534366556236
11010540,2024,1,avg_elevation,-0.6868849113159436
11010540,2024,1,avg_humi (%),0.08069000600331773
11010540,2024,1,avg_inte_illu (lux),-0.0360365877587229
11010540,2024,1,avg_noise (dB ),0.0013565530036561417
11010540,2024,1,avg_temp (℃),-2.182702921350231
11010540,2024,1,avg_ultra_rays (UV),0.04029398387113197
11010540,2024,1,month_cos,-7.015526645624114
11010540,2024,1,month_sin,-1.2385065513121654
11010540,2024,1,season_DJF,-7.497591525037887
11010540,2024,1,season_JJA,-0.2597066613286727
11010540,2024,1,season_MAM,-0.0017884415100745778
11010540,2024,1,season_SON,0.07935420003730886
11010540,2024,1,water_smog_유무,-0.0020629839024375192
11010540,2024,1,year_norm,0.636418377238339
11010540,2024,1,그늘막 개수,-0.0025000684573021053
11010540,2024,1,녹지율,0.10454671694202038
11010540,2024,1,누적_조성면적합계(m^2),-0.0244104998435679
11010540,2024,1,에너지사용량_가스,0.022119205891226117
11010540,2024,1,에너지사용량_전기,-0.014357349764083554
11010540,2024,1,용적률_행정동별,0.2116839707616705
11010540,2024,1,인구밀도,-0.20319905342620018
11010540,2024,1,차량밀도,0.25449756418510966
11010540,2024,1,총_가로수_개수,-0.04822327642955028
11010540,2024,2,Albedo,0.8505174754700556
11010540,2024,2,Albedo_x_avg_temp,-0.9624128073713293
11010540,2024,2,NDBI,0.61419781973994
11010540,2024,2,NDVI,0.3864178775013202
11010540,2024,2,avg_elevation,-0.7063793948317896
11010540,2024,2,avg_humi (%),0.4405988640799069
11010540,2024,2,avg_inte_illu (lux),-0.025382770829203604
11010540,2024,2,avg_noise (dB ),-0.043502098134299824
11010540,2024,2,avg_temp (℃),-4.437864362984188
11010540,2024,2,avg_ultra_rays (UV),0.09011322342385103
11010540,2024,2,month_cos,-3.4691962206007894
11010540,2024,2,month_sin,-1.4985091413400948
11010540,2024,2,season_DJF,-7.126982619799629
11010540,2024,2,season_JJA,-0.4064292295414764
11010540,2024,2,season_MAM,0.02192499040749325
11010540,2024,2,season_SON,0.05575095185721999
11010540,2024,2,water_smog_유무,-0.002146692378119226
11010540,2024,2,year_norm,-0.11074126359799047
11010540,2024,2,그늘막 개수,0.010878729027961262
11010540,2024,2,녹지율,0.11060641684113645
11010540,2024,2,누적_조성면적합계(m^2),-0.018251126765463404
11010540,2024,2,에너지사용량_가스,0.021614153606147914
11010540,2024,2,에너지사용량_전기,-0.03752107685634292
11010540,2024,2,용적률_행정동별,0.060991633944732886
11010540,2024,2,인구밀도,-0.23283501538933676
11010540,2024,2,차량밀도,0.2192313155301648
11010540,2024,2,총_가로수_개수,-0.013411184382690268
11010540,2024,3,Albedo,1.1257944765539487
11010540,2024,3,Albedo_x_avg_temp,-0.3235540880173536
11010540,2024,3,NDBI,1.0918125310670643
11010540,2024,3,NDVI,0.7348925233816763
