ADM_CD,year,month,LST,NDVI,NDBI,Albedo
11030590,2021,9,28.68663621,0.304483778,0.04991084,0.055983987
11030630,2021,9,26.37339013,0.099772527,-0.07581387,0.043609401
11030640,2021,9,24.40320998,0.035490537,-0.066590793,0.171934348
11030650,2021,9,30.1025723,0.325976749,-0.079682833,0.089104379
11030660,2021,9,28.55953676,0.48472107,-0.199603199,0.073877254
11030690,2021,9,25.94490924,0.194512321,-0.108447381,0.102340599
11030700,2021,9,27.9189563,0.230837261,-0.039591852,0.083973448
11030710,2021,9,32.1977581,0.295205658,-0.014093495,0.097182906
11030720,2021,9,29.09805605,0.303722904,-0.06585691,0.102665063
11030730,2021,9,26.00825464,0.290142025,-0.122984517,0.227186938
11030740,2021,9,28.11956508,0.381342488,-0.159509397,0.07722198
11040520,2021,9,18.56177273,0.212629534,-0.104669518,0.279519648
11040540,2021,9,23.34820399,0.238336306,-0.050352228,0.224442294
11040550,2021,9,29.85005208,0.361901916,-0.099982325,0.099549905
11040560,2021,9,25.48361054,0.237574306,-0.057776683,0.215407794
11040570,2021,9,24.59668879,0.348952732,-0.120302556,0.157200607
11040580,2021,9,28.83024447,0.37886488,-0.166770463,0.080196648
11040590,2021,9,26.01247486,0.444114686,-0.158614428,0.100383477
11040620,2021,9,27.6357143,0.351840078,-0.17027729,0.073471843
11040650,2021,9,27.30641462,0.402238413,-0.156788323,0.064784207
11040660,2021,9,28.92896478,0.307938894,-0.0952874,0.083126526
11040670,2021,9,28.2216176,0.246780923,-0.018914887,0.0660863
11040680,2021,9,30.7887747,0.261308824,-0.000184739,0.082926491
11040690,2021,9,28.84835937,0.318720744,-0.141255116,0.075186554
11040700,2021,9,29.84873481,0.329656053,-0.095560894,0.116410602
11040710,2021,9,13.51230452,0.069592774,-0.085537078,0.491357273
11040720,2021,9,25.55664953,0.290777726,-0.070554442,0.163375101
11040730,2021,9,25.9143688,0.177159271,-0.084373021,0.046570479
11050530,2021,9,29.33305491,0.319401355,-0.086620469,0.07564727
11050540,2021,9,30.68920576,0.263265829,-0.011566635,0.086899316
11050550,2021,9,27.38793307,0.224305566,-0.035380808,0.144676126
11050560,2021,9,28.07514347,0.207342704,0.023579399,0.135617137
11050570,2021,9,29.74155068,0.281969134,-0.051432113,0.077493102
11050580,2021,9,25.67623301,0.595596975,-0.239977342,0.06755809
11050590,2021,9,28.75790989,0.500944131,-0.196182317,0.077211526
11050600,2021,9,29.06012893,0.240493363,0.001843395,0.071359649
11050610,2021,9,28.07634832,0.480881743,-0.155477673,0.0714532
11050620,2021,9,27.69295159,0.303026887,-0.079220569,0.059174261
11050630,2021,9,27.01316567,0.483343459,-0.205832336,0.063758663
11050640,2021,9,29.32943514,0.261632418,-0.016534271,0.073733864
11050650,2021,9,27.45061737,0.246125046,-0.07608834,0.062826643
11050660,2021,9,27.39147189,0.335047849,-0.103213717,0.056270477
11050670,2021,9,27.80662319,0.214828731,-0.017921375,0.064270255
11060710,2021,9,27.99425465,0.461664492,-0.141250249,0.076262384
11060720,2021,9,27.48743902,0.310379791,-0.043943943,0.060268801
11060730,2021,9,26.85244669,0.362479217,-0.09373337,0.134613835
11060800,2021,9,27.65035103,0.560225325,-0.086546183,0.051858883
11060810,2021,9,21.77189591,0.230254841,0.041044572,0.287285278
11060820,2021,9,26.45024358,0.209312537,0.167059129,0.082824135
11060830,2021,9,18.28916496,0.180128329,-0.064973995,0.288920858
11060840,2021,9,24.37504808,0.420414558,-0.14382145,0.15327293
11060860,2021,9,28.80541243,0.426955489,-0.108670708,0.089927935
11060870,2021,9,29.84716061,0.319702595,-0.052133926,0.075431902
11060880,2021,9,29.79074136,0.315326087,-0.040709684,0.082498576
11060890,2021,9,27.97906002,0.292324526,-0.077674057,0.089279997
11060900,2021,9,28.38498986,0.35852779,-0.107649978,0.085663321
11060910,2021,9,21.09879052,0.1556231,-0.070803394,0.361066567
11070520,2021,9,25.30612131,0.238702944,-0.025014053,0.180347283
11070540,2021,9,28.04683296,0.437120769,-0.133608868,0.071185627
11070550,2021,9,24.42170275,0.244086129,-0.077772918,0.190918332
11070570,2021,9,25.97701218,0.605548441,-0.234092394,0.055531526
11070590,2021,9,27.1745851,0.396916621,-0.115790267,0.08569354
11070600,2021,9,24.46574371,0.19364705,-0.005702686,0.220109076
11070610,2021,9,25.54378756,0.352559881,-0.071395938,0.125677215
11070620,2021,9,26.40298745,0.321445691,-0.024251687,0.097033748
11070640,2021,9,24.64748613,0.386501826,-0.109221528,0.137692548
11070650,2021,9,27.48546732,0.304036781,-0.098304979,0.117859369
11070680,2021,9,24.92761995,0.505399701,-0.174004698,0.070199407
11070690,2021,9,25.79015438,0.435827343,-0.158461981,0.14596018
11070700,2021,9,19.65719776,0.330338484,-0.150802444,0.29253185
11070710,2021,9,29.22468967,0.235689009,0.023772844,0.09225505
11070720,2021,9,25.03157003,0.491438995,-0.171708855,0.074775676
11070730,2021,9,27.59540139,0.522139792,-0.18263418,0.084125667
11080580,2021,9,28.63076302,0.495288939,-0.162411623,0.069727393
11080590,2021,9,28.63032459,0.511853007,-0.170323745,0.082504367
11080600,2021,9,28.86397288,0.433011495,-0.107937032,0.08317637
11080610,2021,9,28.94162522,0.38039918,-0.021900501,0.064560102
11080620,2021,9,25.66537369,0.298894524,-0.0734195,0.156946483
11080630,2021,9,22.48847573,0.343563253,-0.116901998,0.215359547
11080640,2021,9,4.711805008,0.075465739,-0.164600822,0.677337994
11080650,2021,9,0.382818008,0.005862275,-0.235295056,0.818765623
11080660,2021,9,17.42667856,0.189659913,-0.112765091,0.440550872
11080680,2021,9,21.08636691,0.203593627,-0.049408159,0.207997627
11080710,2021,9,28.86680959,0.383772406,-0.104932439,0.096471569
11080720,2021,9,26.58732026,0.451366486,-0.163662934,0.117243179
11080760,2021,9,13.96726514,0.174315962,-0.077805876,0.352139768
11080770,2021,9,20.03478635,0.194171515,-0.054926689,0.290919117
11080780,2021,9,13.55760963,0.12621727,-0.10556301,0.392578751
11080810,2021,9,26.11789689,0.524669933,-0.200651696,0.1265654
11080820,2021,9,30.50876104,0.330826843,-0.053470261,0.090798037
11080830,2021,9,31.25182121,0.327560996,-0.049347677,0.086387569
11080840,2021,9,29.9489104,0.407674826,-0.106534594,0.084076666
11080850,2021,9,25.45245273,0.269655451,-0.066047146,0.188794265
11090600,2021,9,12.92517999,0.15269144,-0.10337801,0.355045239
11090610,2021,9,10.79636429,0.127689945,-0.099406835,0.501746905
11090620,2021,9,15.39061812,0.237119393,-0.124182496,0.267961011
11090630,2021,9,9.290865744,0.116167717,-0.180787908,0.544804551
11090640,2021,9,-0.334121441,0.025747992,-0.205238913,0.717101702
11090650,2021,9,17.76358694,0.092757843,-0.015708891,0.352450333
11090690,2021,9,6.004955424,0.02096265,-0.198482224,0.677818895
11090700,2021,9,7.719135906,0.033748867,-0.184733477,0.584035763
11090710,2021,9,11.40377386,0.093283524,-0.114384789,0.482363682
11090720,2021,9,9.198592364,0.070191869,-0.145809887,0.583704297
11090730,2021,9,4.405230863,0.023430854,-0.145142537,0.79505584
11090740,2021,9,-3.423294461,0.011421746,-0.320797922,0.674090299
11090750,2021,9,1.776358128,0.022789118,-0.23976817,0.743114794
11100510,2021,9,-2.410761792,-0.004086514,-0.351034726,0.726316641
11100520,2021,9,2.982617628,0.00903547,-0.263914937,0.910955165
11100530,2021,9,3.381779932,0.030701016,-0.210444844,0.673721017
11100540,2021,9,0.527137279,0.005652647,-0.242062805,0.861148981
11100550,2021,9,2.616708423,0.003527709,-0.244487981,0.92243597
11100560,2021,9,-1.223514729,0.000873392,-0.264535155,0.809341061
11100570,2021,9,-0.661537526,0.005636319,-0.283493459,0.722153123
11100590,2021,9,7.061016436,0.058586305,-0.171605877,0.57603192
11100600,2021,9,13.12333735,0.184603033,-0.11203676,0.438751208
11100610,2021,9,17.79308514,0.26127119,-0.085737362,0.277916284
11100620,2021,9,3.987165041,0.003510881,-0.210925797,0.773625259
11100630,2021,9,4.570330037,0.006876237,-0.263673588,0.806739032
11100640,2021,9,11.97916279,0.253248915,-0.332354669,0.359164701
11100650,2021,9,10.99460855,0.07422885,-0.18589086,0.498993458
11110510,2021,9,10.46190885,0.062494389,-0.112446385,0.627387376
11110520,2021,9,13.98164962,0.223602852,-0.108258346,0.359826091
11110530,2021,9,10.79342574,0.07823993,-0.11040346,0.601697714
11110560,2021,9,13.64615221,0.22909919,-0.190834993,0.416800641
11110580,2021,9,16.83800908,0.310366698,-0.113492098,0.27793417
11110590,2021,9,12.0224437,0.21067575,-0.057143052,0.287010586
11110600,2021,9,11.98863551,0.312174285,-0.257526425,0.376493087
11110610,2021,9,1.263799349,-0.00174398,-0.209354415,0.938752158
11110640,2021,9,-0.564644819,-0.012763993,-0.32668484,0.794718994
11110650,2021,9,5.259777956,0.038978687,-0.293746688,0.550606273
11110660,2021,9,-1.873356682,-0.017147162,-0.303488766,0.751072455
11110690,2021,9,0.448445297,-0.004812504,-0.331700042,0.719317522
11110720,2021,9,3.846905504,-5.18E-05,-0.265716252,0.7935655
11110730,2021,9,2.127133466,-0.005775033,-0.325935052,0.664482332
11110740,2021,9,1.699797327,-0.009532095,-0.370057662,0.610658519
11110760,2021,9,0.078020499,-0.00541156,-0.32441444,0.756763004
11110770,2021,9,1.580270282,0.002772335,-0.181399921,0.807445712
11110780,2021,9,8.053630207,0.083742608,-0.139258041,0.574759974
11110790,2021,9,10.69697127,0.065253553,-0.131403355,0.607302915
11120510,2021,9,7.975316215,0.132406262,-0.137604108,0.512258763
11120520,2021,9,-1.273982177,0.007313547,-0.241576087,0.828694795
11120550,2021,9,-8.391467276,-0.017398897,-0.351512612,0.852867573
11120560,2021,9,-7.801205146,-0.017798883,-0.327621704,0.812116557
11120570,2021,9,-0.440549104,0.024395339,-0.233792779,0.730722695
11120580,2021,9,-2.504733188,0.009307144,-0.256029457,0.800753413
11120590,2021,9,13.4408906,0.269140174,-0.149133449,0.358940206
11120600,2021,9,23.44722982,0.349298143,-0.103040285,0.174613763
11120650,2021,9,24.35319689,0.40111236,-0.090232201,0.115572481
11120660,2021,9,29.05477395,0.578804608,-0.192517681,0.082667047
11120670,2021,9,29.50185929,0.430223367,-0.102580199,0.092048249
11120680,2021,9,22.38110491,0.412847866,-0.167629723,0.208817005
11120710,2021,9,-10.39659964,-0.013292862,-0.392888837,0.65570607
11120720,2021,9,-10.66568655,-0.013004675,-0.340173005,0.856695659
11120730,2021,9,29.36566965,0.315702168,-0.007552709,0.092139176
11120740,2021,9,13.04622639,0.15875271,-0.091235869,0.396179173
11130520,2021,9,25.3140538,0.617511708,-0.246917809,0.060295083
11130620,2021,9,25.89874244,0.533647599,-0.196207968,0.083318607
11130640,2021,9,25.54325808,0.464459498,-0.170667513,0.139203174
11130650,2021,9,26.33992224,0.631861528,-0.244877512,0.064811407
11130660,2021,9,20.40085852,0.379989029,-0.143323756,0.212317959
11130680,2021,9,26.09956212,0.513099415,-0.138094984,0.109735628
11130690,2021,9,25.5572099,0.457245371,-0.041228504,0.059991188
11130700,2021,9,25.98964874,0.416732149,0.041480931,0.027000333
11130710,2021,9,25.27782548,0.412439032,-0.108582922,0.113668279
11130720,2021,9,29.21563606,0.347661637,-0.014097738,0.07735943
11130730,2021,9,24.43163642,0.37985149,-0.138051308,0.145680028
11130740,2021,9,27.17260662,0.278551026,-0.057843922,0.12840915
11130750,2021,9,20.82736808,0.24521955,-0.097575469,0.299557206
11130760,2021,9,19.85884244,0.300781921,-0.151449412,0.295000622
11140590,2021,9,20.01288296,0.176608401,-0.005828326,0.296179299
11140600,2021,9,27.46065448,0.371242968,-0.117271458,0.070391502
11140610,2021,9,27.35345996,0.279473554,-0.082022867,0.133728959
11140630,2021,9,25.30167398,0.283007938,-0.014423454,0.092464301
11140660,2021,9,29.66819684,0.251145755,-0.033594235,0.081423842
11140680,2021,9,24.36271312,0.173593033,-0.003451097,0.141357363
11140690,2021,9,25.28541917,0.198300133,0.044795898,0.115368783
11140700,2021,9,29.20766639,0.357126142,-0.045692572,0.0821837
11140710,2021,9,20.31728432,0.133189894,-0.06189615,0.385473419
11140720,2021,9,25.23495091,0.2592694,-0.047210374,0.154689477
11140730,2021,9,25.27795019,0.393621973,-0.134131254,0.162159395
11140740,2021,9,17.6493319,0.297320066,-0.17664797,0.272837651
11140750,2021,9,23.75373387,0.086705943,0.109295079,0.215760386
11140760,2021,9,26.35780589,0.332968788,-0.062080299,0.069979589
11140770,2021,9,29.04077297,0.32784652,-0.037682364,0.091427896
11140780,2021,9,29.47012355,0.373404328,-0.092521944,0.081565929
11150510,2021,9,5.304541656,0.006486119,-0.217982496,0.77850888
11150520,2021,9,20.94782549,-0.037738134,-0.082097937,0.354212554
11150530,2021,9,22.46562737,0.072187901,0.066328602,0.27195657
11150540,2021,9,6.064946539,0.023824076,-0.25203573,0.498513479
11150570,2021,9,24.52666432,0.271043178,0.027945106,0.109059371
11150580,2021,9,23.9629497,-0.041976322,0.137114506,0.18001848
11150590,2021,9,23.94966407,0.350284753,-0.056036563,0.070332984
11150600,2021,9,14.7073168,0.197106176,-0.074398313,0.311683654
11150610,2021,9,27.48646796,0.426787421,-0.063756645,0.05774479
11150620,2021,9,11.63025172,0.148264849,-0.130117222,0.473378466
11150630,2021,9,7.89154302,0.101459964,-0.210328788,0.504266994
11150640,2021,9,20.49395751,0.343878653,-0.089023103,0.154364732
11150650,2021,9,12.59672503,0.144306834,-0.132009405,0.484982505
11150660,2021,9,7.606148833,0.06982702,-0.16387152,0.594860304
11150690,2021,9,20.02741176,0.343306072,-0.18290615,0.240649362
11150700,2021,9,10.97398718,0.160786054,-0.135729932,0.427172482
11150710,2021,9,14.23143611,0.171926624,-0.218218914,0.434420741
11150720,2021,9,16.25980709,0.158246236,-0.045126457,0.355698627
11160510,2021,9,13.1680802,0.097824207,-0.103342641,0.445407046
11160520,2021,9,18.89830085,0.274017415,-0.050669041,0.231596853
11160530,2021,9,22.84651498,0.468454491,-0.221350679,0.06130496
11160540,2021,9,12.93868589,0.121723411,-0.12059004,0.446752059
11160550,2021,9,25.20523655,0.43363245,-0.093803668,0.028394524
11160570,2021,9,14.65957187,0.062920631,-0.075510006,0.544989118
11160580,2021,9,28.77732358,0.391692779,-0.0722912,0.063544314
11160590,2021,9,14.27177356,0.097419135,-0.257207444,0.269624393
11160610,2021,9,26.58338443,0.445252917,-0.17716222,0.051588832
11160630,2021,9,25.98691783,0.392831271,-0.020730421,0.051726788
11160650,2021,9,-0.025379195,0.011373705,-0.306091409,0.598281485
11160660,2021,9,3.321504153,-0.000656176,-0.238757111,0.812949373
11160670,2021,9,29.39040079,0.428047544,-0.135667412,0.096830902
11160690,2021,9,19.23782568,0.318511651,-0.184366631,0.307402159
11160700,2021,9,23.39905983,0.255575021,-0.086650808,0.215011874
11160710,2021,9,20.26672371,0.304974584,-0.235370183,0.216695499
11160730,2021,9,26.78706565,0.254752156,0.077097532,0.09153858
11160740,2021,9,28.0665095,0.465069993,-0.144936744,0.074594557
11160751,2021,9,16.41322941,0.134897929,-0.11191486,0.295792657
11160761,2021,9,24.13314004,0.292722401,-0.187899652,0.073247104
11170510,2021,9,16.28358456,0.220354771,-0.084471966,0.260314406
11170520,2021,9,28.67145249,0.404340033,-0.126837076,0.089951523
11170540,2021,9,28.41642476,0.326979432,-0.085114797,0.070914515
11170550,2021,9,29.57660256,0.32384021,-0.011987096,0.095945216
11170560,2021,9,22.9370244,0.260859282,-0.043493313,0.145894338
11170610,2021,9,14.2157036,0.146569758,-0.058831124,0.370706138
11170620,2021,9,9.295551527,0.113380336,-0.126144819,0.512479875
11170640,2021,9,24.28105567,0.276945864,-0.062821826,0.193044901
11170650,2021,9,28.29061467,0.482232926,-0.142957808,0.083098739
11170670,2021,9,28.10794204,0.441447545,-0.112445844,0.063349661
11170690,2021,9,23.01044274,0.439235782,-0.171562982,0.195904641
11170700,2021,9,30.9140636,0.268894052,0.03506616,0.088321293
11170710,2021,9,28.63898467,0.288114539,-0.031181876,0.107072379
11170720,2021,9,19.58656632,0.263288812,-0.067368077,0.249169269
11170730,2021,9,28.59570174,0.52438683,-0.194047816,0.089061806
11170740,2021,9,26.80074104,0.53692425,-0.211937323,0.093992679
11180510,2021,9,29.6789362,0.312153899,-0.063989956,0.082263672
11180520,2021,9,30.01755531,0.366051446,-0.089902462,0.074188709
11180530,2021,9,29.95548811,0.355839988,-0.012257313,0.073249086
11180540,2021,9,29.55933063,0.352368835,-0.042366786,0.077201109
11180550,2021,9,29.50782799,0.418016366,-0.068711822,0.070168124
11180570,2021,9,30.37680794,0.366675576,-0.066125329,0.074571749
11180580,2021,9,25.2925165,0.735144269,-0.34349187,0.045904654
11180590,2021,9,28.85196254,0.528948501,-0.169926341,0.069862929
11180600,2021,9,28.06370783,0.557179194,-0.161756063,0.062795041
11180610,2021,9,26.74429589,0.642783407,-0.248222399,0.056080385
11190540,2021,9,21.8586517,0.218574313,-0.086617669,0.257232032
11190550,2021,9,18.23005299,0.154527887,-0.074835073,0.309610763
11190560,2021,9,24.40203163,0.307289238,-0.101704483,0.144491626
11190610,2021,9,17.94222924,0.169221789,-0.07539263,0.333264515
11190620,2021,9,25.1549796,0.180522974,-0.07519356,0.114887039
11190630,2021,9,30.53800859,0.303483808,-0.042041952,0.081208556
11190650,2021,9,29.96190643,0.298469415,-0.048566579,0.085253668
11190660,2021,9,30.09932817,0.271421804,-0.050057309,0.085266305
11190670,2021,9,30.33848314,0.30208465,-0.049810186,0.090349044
11190680,2021,9,29.53298271,0.331180182,-0.061582136,0.076526178
11190690,2021,9,29.39472107,0.384818153,-0.120166981,0.075397221
11190700,2021,9,29.8973109,0.269961638,-0.014011039,0.084555424
11190710,2021,9,28.35355561,0.256641821,-0.001190489,0.106367122
11190720,2021,9,29.03048086,0.284991446,-0.018411873,0.104382439
11190730,2021,9,30.82604591,0.331605851,-0.051820583,0.090852034
11190740,2021,9,28.74868319,0.252762332,-0.044318309,0.131554098
11190750,2021,9,29.84608713,0.28324951,-0.03129788,0.103938719
11190760,2021,9,26.2821579,0.299566941,-0.081715683,0.151571446
11200520,2021,9,30.21199121,0.315035317,-0.015843576,0.080188941
11200530,2021,9,28.67498272,0.44089508,-0.13154072,0.065470696
11200540,2021,9,29.04172767,0.349826449,-0.087081552,0.072218495
11200550,2021,9,29.82323681,0.354960539,-0.039743449,0.075707503
11200560,2021,9,29.23005903,0.394156485,-0.070335574,0.071637621
11200630,2021,9,30.52283603,0.275807579,0.004292399,0.066007373
11200650,2021,9,28.67682247,0.521972502,-0.179157241,0.068780865
11200660,2021,9,29.73964266,0.426699353,-0.07650601,0.060838959
11200670,2021,9,28.3947131,0.565626852,-0.205563829,0.064533092
11200680,2021,9,29.33609509,0.43037012,-0.123616243,0.074750609
11200690,2021,9,29.22589291,0.42539967,-0.103125686,0.068446237
11200700,2021,9,28.96430926,0.444896184,-0.145631805,0.071367498
11200710,2021,9,28.20956765,0.404465168,-0.13371271,0.065918103
11200720,2021,9,29.13572549,0.382872246,-0.111665494,0.069363465
11200730,2021,9,27.92232865,0.591778136,-0.245438562,0.065394328
11210520,2021,9,29.62805671,0.395473129,-0.071620461,0.071315402
11210540,2021,9,28.93743318,0.384515694,-0.072525149,0.068593746
11210570,2021,9,29.64959121,0.365540963,-0.057221249,0.06718195
11210580,2021,9,26.28257377,0.66816815,-0.288816329,0.051346694
11210610,2021,9,30.22099406,0.293238113,0.017938282,0.06865123
11210620,2021,9,26.85263873,0.561074065,-0.177905064,0.053070303
11210630,2021,9,25.73173937,0.703023687,-0.304675169,0.052376931
11210640,2021,9,29.51460652,0.371221551,-0.056315016,0.066671843
11210650,2021,9,29.71330547,0.367999276,-0.037576399,0.067546794
11210660,2021,9,28.40387461,0.48914443,-0.135508647,0.066579674
11210680,2021,9,30.68787628,0.252580902,0.021058175,0.075204465
11210690,2021,9,30.27966845,0.244235225,0.002959657,0.071200573
11210710,2021,9,26.35604506,0.672635899,-0.278291114,0.053986407
11210720,2021,9,29.28846771,0.285022236,-0.04092062,0.082107005
11210730,2021,9,24.73974876,0.737150144,-0.331792722,0.049575574
11210780,2021,9,29.57871543,0.375056203,-0.078687983,0.067521088
11210790,2021,9,29.04589366,0.427566332,-0.137974248,0.068353445
11210800,2021,9,28.45287336,0.47266349,-0.137093378,0.059472452
11210810,2021,9,28.77094572,0.484700558,-0.12015736,0.066222839
11210820,2021,9,25.83417966,0.728749782,-0.323465967,0.051944585
11210830,2021,9,28.44079905,0.532930871,-0.181026975,0.069115474
11220510,2021,9,27.9502788,0.453511555,-0.153231523,0.062179638
11220520,2021,9,27.43816551,0.418039654,-0.14572096,0.062588689
11220530,2021,9,27.66052339,0.490199827,-0.186341331,0.065009911
11220540,2021,9,27.86388623,0.409583415,-0.133499013,0.060002541
11220550,2021,9,27.56860201,0.232664881,-0.093157744,0.060034887
11220560,2021,9,28.02239551,0.534547938,-0.259679056,0.055745607
11220570,2021,9,28.42621928,0.384789172,-0.136325723,0.062842527
11220580,2021,9,27.62207891,0.204556792,-0.106818758,0.065558864
11220590,2021,9,27.58785208,0.386899694,-0.191721478,0.056842945
11220600,2021,9,29.16618473,0.433863313,-0.160964343,0.0663265
11220610,2021,9,29.78062286,0.374864642,-0.100844353,0.065813116
11220620,2021,9,29.15437328,0.412121136,-0.122922219,0.066300766
11220630,2021,9,28.32528927,0.51743132,-0.186678287,0.062554499
11220640,2021,9,26.03225843,0.685652769,-0.279607886,0.054575572
11220650,2021,9,30.19666042,0.365881699,-0.111189419,0.069406151
11220660,2021,9,26.18505614,0.657254116,-0.275151412,0.061114731
11220670,2021,9,25.09339793,0.701583389,-0.315053891,0.055913864
11220680,2021,9,25.07436896,0.739560684,-0.332927687,0.058927662
11230510,2021,9,26.78995609,0.160411894,-0.081121116,0.055149261
11230511,2021,9,27.9745149,0.561637693,-0.242418885,0.064058932
11230520,2021,9,29.35704318,0.269107708,-0.044353691,0.070099678
11230530,2021,9,28.82121483,0.261054334,-0.046114596,0.071201818
11230580,2021,9,28.05488771,0.310250964,-0.135321138,0.071486411
11230590,2021,9,27.83670265,0.422382303,-0.14872406,0.062650101
11230600,2021,9,27.59123544,0.528892412,-0.213770843,0.055867091
11230630,2021,9,29.0679261,0.259692531,-0.022452059,0.073112975
11230640,2021,9,28.76859725,0.268444064,-0.044192054,0.066088847
11230650,2021,9,28.22458892,0.341593212,-0.105053995,0.064637155
11230660,2021,9,27.37662231,0.531182031,-0.204763313,0.058721159
11230670,2021,9,26.69807411,0.519970686,-0.218299915,0.057592714
11230680,2021,9,25.93739462,0.558150245,-0.264075707,0.069370162
11230710,2021,9,25.26179379,0.613647705,-0.258467011,0.051674362
11230720,2021,9,25.37652747,0.705908455,-0.324742713,0.052628467
11230730,2021,9,28.99270273,0.493559769,-0.174633987,0.066316082
11230750,2021,9,27.13274159,0.608782608,-0.259582525,0.062907604
11230760,2021,9,27.84967186,0.625037217,-0.263944336,0.06689179
11230770,2021,9,27.27947821,0.339881359,-0.14110182,0.058025093
11230780,2021,9,27.21637734,0.30450983,-0.121425565,0.055956941
11230790,2021,9,28.36490394,0.41707503,-0.148588363,0.068356348
11230800,2021,9,25.78015038,0.592664754,-0.266869132,0.057170044
11240510,2021,9,26.40055975,0.231205171,-0.079065314,0.051289217
11240520,2021,9,26.22726464,0.312674309,-0.132722709,0.047318142
11240530,2021,9,31.03907529,0.372323384,-0.086111487,0.081755923
11240540,2021,9,30.89152578,0.33737825,-0.0632467,0.078300658
11240550,2021,9,31.34062305,0.39111916,-0.071083937,0.078527502
11240560,2021,9,31.16410477,0.466947525,-0.127485161,0.077769131
11240570,2021,9,31.58203916,0.368956943,-0.094017962,0.076514209
11240580,2021,9,28.99674129,0.255570737,-0.019759123,0.065072126
11240590,2021,9,30.16011034,0.557432322,-0.233686513,0.083547706
11240600,2021,9,31.15288128,0.44521687,-0.136011141,0.074307883
11240610,2021,9,29.30072011,0.301563079,-0.027995526,0.066422782
11240620,2021,9,29.90476701,0.428778772,-0.114975725,0.070577588
11240630,2021,9,29.42855436,0.307542165,-0.019400921,0.073500198
11240640,2021,9,29.09873565,0.346353498,-0.068258598,0.065441255
11240650,2021,9,31.73058913,0.391474633,-0.107306676,0.079297656
11240660,2021,9,29.42737321,0.389136183,-0.133254732,0.070586511
11240670,2021,9,31.21756429,0.403000746,-0.083854819,0.075301391
11240680,2021,9,31.67923194,0.361004261,-0.082196593,0.07489561
11240690,2021,9,30.63407759,0.417617427,-0.153597809,0.082760893
11240710,2021,9,29.16065013,0.351109519,-0.081826516,0.065841555
11240750,2021,9,27.23927165,0.501854234,-0.205040001,0.06532795
11240770,2021,9,25.95606808,0.378395719,-0.184534736,0.042964523
11240780,2021,9,28.36245992,0.532995887,-0.239616552,0.068573857
11240790,2021,9,26.96407038,0.368891337,-0.196010351,0.04911008
11240800,2021,9,27.08178836,0.408208234,-0.207036837,0.052781846
11240810,2021,9,30.85301278,0.434977553,-0.137348254,0.076821175
11240820,2021,9,30.61859734,0.359677739,-0.098834075,0.095085665
11250530,2021,9,30.7307572,0.374169781,-0.101037941,0.073588686
11250540,2021,9,28.86768426,0.641189057,-0.248486398,0.066348337
11250550,2021,9,29.43479893,0.497012704,-0.17696897,0.082082657
11250560,2021,9,28.68093305,0.378218849,-0.136257583,0.131792262
11250580,2021,9,25.6531737,0.073476939,-0.157716508,0.046839283
11250590,2021,9,29.82512724,0.513978969,-0.181949334,0.077911797
11250610,2021,9,31.92489051,0.302151082,-0.020396407,0.081058853
11250630,2021,9,31.61830638,0.264336525,-0.010932657,0.075945404
11250650,2021,9,31.22773926,0.307507876,-0.060799506,0.075824315
11250660,2021,9,31.46135601,0.256179865,-0.008847175,0.076835171
11250670,2021,9,32.39233235,0.282702386,-0.010652908,0.076023419
11250700,2021,9,30.5324115,0.300016417,-0.118855736,0.116158081
11250710,2021,9,30.03217927,0.523878655,-0.179380018,0.073041887
11250720,2021,9,30.87824806,0.28760542,-0.010919257,0.078421703
11250730,2021,9,27.39175275,0.118253902,-0.054584162,0.05869255
11250740,2021,9,30.58601117,0.421531954,-0.097096756,0.074304738
11250750,2021,9,26.83552119,0.385994099,-0.158696195,0.144110605
11250760,2021,9,28.98405305,0.54579752,-0.208507592,0.071329274
11250770,2021,9,30.20638539,0.452969646,-0.176619148,0.083733091
11010530,2021,10,19.45131219,0.345960071,-0.099602431,0.079050904
11010540,2021,10,18.50604606,0.610538081,-0.246505429,0.065518618
11010550,2021,10,18.07197128,0.605933302,-0.226436916,0.058839444
11010560,2021,10,16.89663896,0.6899493,-0.289477955,0.055825131
11010570,2021,10,19.14275802,0.538118585,-0.201226648,0.071341037
11010580,2021,10,19.6147291,0.297625523,-0.062948473,0.076870653
11010600,2021,10,20.94614338,0.343773738,-0.095588194,0.080674259
11010610,2021,10,19.35167138,0.391989252,-0.119547229,0.07373413
11010630,2021,10,20.96723388,0.258317291,-0.004644312,0.085643711
11010640,2021,10,20.10939988,0.315127558,-0.061884164,0.078269835
11010670,2021,10,21.91091691,0.218130011,0.023660936,0.088311477
11010680,2021,10,21.42896371,0.265535926,0.011194653,0.093443499
11010690,2021,10,20.5632662,0.365190532,-0.074511431,0.084217232
11010700,2021,10,20.5494306,0.309590909,-0.0485418,0.081616251
11010710,2021,10,20.36230441,0.222849918,0.021756833,0.08048851
11010720,2021,10,19.56712386,0.522119597,-0.180737013,0.076797414
11010730,2021,10,20.5016793,0.362300648,-0.079307016,0.080879387
11020520,2021,10,19.02090912,0.275703457,-0.064436138,0.079640211
11020540,2021,10,19.36242938,0.298909813,-0.080048867,0.074636805
11020550,2021,10,18.98991067,0.195046207,-0.021748503,0.072205018
11020570,2021,10,18.00013021,0.511510212,-0.176938099,0.062245998
