gu_nm,adm_nm,adm_cd,gu_cd,year,month,energy_elec,energy_gas,floor_area_ratio,shade_count,street_tree_count,green_ratio,roof_green_count,roof_green_area,cooling_fog,vehicle_density,population_density
광진구,화양동,11050530,11050,2022,3,11103.901,2064.224773,124.70085586206898,8,334,0.0170320633059789,0,0.0,False,3573.2758620689656,34251.3429002132
광진구,군자동,11050540,11050,2022,3,6622.417,1474.448958,133.4824164864865,9,277,0.0170320633059789,2,360.0,False,6944.594594594595,26318.72976641965
광진구,중곡1동,11050550,11050,2022,3,4019.895,996.5881024,461.8718942580646,6,345,0.0170320633059789,2,260.0,False,7714.516129032258,24970.78172888485
광진구,중곡2동,11050560,11050,2022,3,4354.526,1303.063054,520.6555898909091,5,362,0.0170320633059789,0,0.0,False,9505.454545454544,34872.02411632454
광진구,중곡3동,11050570,11050,2022,3,4337.734,1135.906878,477.26762406666666,12,281,0.0170320633059789,2,405.0,False,6661.666666666667,25781.376657258064
광진구,중곡4동,11050580,11050,2022,3,5166.391,1746.12188,123.4312820862069,4,374,0.0170320633059789,1,81.0,False,3211.206896551724,11360.565968784762
광진구,능동,11050590,11050,2022,3,3751.135,841.5891825,48.36434799999999,9,262,0.0170320633059789,1,280.0,False,2745.454545454545,14645.29967864125
광진구,구의1동,11050600,11050,2022,3,5040.59,1376.185596,1054.9864839285715,5,372,0.0170320633059789,1,195.0,False,11824.999999999998,48328.78464429722
광진구,구의2동,11050610,11050,2022,3,7343.462,1548.670942,425.0305258992806,11,491,0.0170320633059789,3,3298.0,True,5235.251798561151,15438.318473253656
광진구,구의3동,11050620,11050,2022,3,9311.633,1761.771854,579.2082656862744,17,606,0.0170320633059789,1,375.0,True,8996.078431372549,29246.537247917982
광진구,광장동,11050630,11050,2022,3,9501.395,2272.403457,72.12302707112971,12,1010,0.0170320633059789,0,0.0,True,4881.589958158996,15335.455822141988
광진구,자양1동,11050640,11050,2022,3,5081.437,1381.439705,739.3320996491228,13,444,0.0170320633059789,2,256.0,False,13468.42105263158,45396.07947580647
광진구,자양2동,11050650,11050,2022,3,6975.888,1395.276331,250.84481952380955,3,348,0.0170320633059789,1,172.0,False,4957.738095238095,13020.476800675244
광진구,자양3동,11050660,11050,2022,3,8159.202,1518.85377,351.1827473333334,9,434,0.0170320633059789,0,0.0,False,7799.166666666667,19795.16887533602
광진구,자양4동,11050670,11050,2022,3,5365.084,1369.465376,363.29249724137935,5,270,0.0170320633059789,0,0.0,False,4475.0,21186.18743152113
동대문구,회기동,11060710,11060,2022,3,7293.574,1170.957125,108.6714144736842,3,243,0.02963206751054852,1,124.0,False,2793.4210526315787,25609.32762839559
동대문구,휘경1동,11060720,11060,2022,3,3454.466,666.5595838,206.4708647619048,10,238,0.02963206751054852,0,0.0,False,6233.333333333333,26938.907509600616
동대문구,휘경2동,11060730,11060,2022,3,5267.524,1356.491303,123.88251885714288,5,414,0.02963206751054852,2,407.0,False,6030.47619047619,20250.145179083465
동대문구,청량리동,11060800,11060,2022,3,6279.241,1294.474659,81.63872725,12,582,0.02963206751054852,2,765.0,False,4222.5,15916.935688844089
동대문구,용신동,11060810,11060,2022,3,15071.939,1969.227964,106.34454422360248,17,946,0.02963206751054852,5,2454.0,False,6339.751552795031,25614.54695526948
동대문구,제기동,11060820,11060,2022,3,8544.901,1634.61373,99.95114550847455,12,775,0.02963206751054852,1,157.0,False,5478.813559322034,27918.151029706576
동대문구,전농1동,11060830,11060,2022,3,8383.187,1577.775019,153.80075386554623,15,657,0.02963206751054852,1,107.0,False,6297.478991596639,26882.76055886871
동대문구,전농2동,11060840,11060,2022,3,3647.301,872.2421058,212.8173222093023,7,242,0.02963206751054852,10,6130.0,False,6325.581395348838,19880.536051981748
동대문구,답십리2동,11060860,11060,2022,3,6628.107,1345.095928,215.14654764705884,8,448,0.02963206751054852,2,337.0,False,10148.235294117649,25807.78338504111
동대문구,장안1동,11060870,11060,2022,3,12495.049,2048.711015,239.7659748,14,1005,0.02963206751054852,4,1412.0,False,10390.4,27660.66427150537
동대문구,장안2동,11060880,11060,2022,3,9144.941,1705.267632,274.9609803211009,15,628,0.02963206751054852,1,340.0,False,9782.568807339449,25914.2741994673
동대문구,이문1동,11060890,11060,2022,3,4490.439,1255.512405,142.78896240384614,4,329,0.02963206751054852,1,1100.0,False,3892.307692307693,24260.31262898056
동대문구,이문2동,11060900,11060,2022,3,3537.298,988.5524415,215.21814623188408,6,270,0.02963206751054852,3,1202.0,False,7739.130434782609,22422.382322541685
동대문구,답십리1동,11060910,11060,2022,3,6675.978,1012.486953,225.7710685185185,14,628,0.02963206751054852,0,0.0,False,11923.456790123457,29785.61449322979
중랑구,면목2동,11070520,11070,2022,3,5010.163,1446.576369,576.6740861948052,2,945,0.029187783783783783,1,224.0,False,10201.3698630137,27000.95242598321
중랑구,면목4동,11070540,11070,2022,3,3085.49,1269.077752,510.3897084712644,4,244,0.029187783783783783,2,698.0,False,4693.636363636363,16561.078486925708
중랑구,면목5동,11070550,11070,2022,3,3065.468,575.5976631,634.3414948142857,16,391,0.029187783783783783,0,0.0,False,7351.5625,19346.483988155243
중랑구,면목7동,11070570,11070,2022,3,4760.17,1223.728428,370.0325386416667,0,306,0.029187783783783783,0,0.0,False,6879.310344827586,22397.952766345323
중랑구,상봉1동,11070590,11070,2022,3,4932.32,1080.042031,189.74331372727272,6,291,0.029187783783783783,0,0.0,False,9470.588235294115,21574.09868753953
중랑구,상봉2동,11070600,11070,2022,3,7326.682,1247.655997,256.8832555076923,10,983,0.029187783783783783,2,466.0,False,7861.764705882352,38659.78185918722
중랑구,중화1동,11070610,11070,2022,3,3440.103,993.0996515,242.95506906250003,4,431,0.029187783783783783,0,0.0,False,8172.058823529411,25714.03048980076
중랑구,중화2동,11070620,11070,2022,3,5479.799,1457.058613,153.95172693069307,4,481,0.029187783783783783,0,0.0,True,6306.122448979592,25136.71964752029
중랑구,묵1동,11070640,11070,2022,3,6350.189,1502.414046,251.04122349166667,2,965,0.029187783783783783,3,704.0,False,8854.166666666668,22380.938607862907
중랑구,묵2동,11070650,11070,2022,3,3768.086,1111.838212,449.62607192537314,6,490,0.029187783783783783,0,0.0,False,7985.714285714286,27265.21590322581
중랑구,망우3동,11070680,11070,2022,3,3157.821,987.5949312,208.4180032608696,2,395,0.029187783783783783,0,0.0,False,5333.333333333333,12719.356188633648
중랑구,신내1동,11070690,11070,2022,3,9004.003,2586.447597,89.77460976562502,10,728,0.029187783783783783,3,1475.0,False,5079.446640316206,13800.729378798504
중랑구,신내2동,11070700,11070,2022,3,3469.064,267.9002308,247.12150645161293,9,290,0.029187783783783783,5,4014.0,False,6965.656565656565,18375.99591384273
중랑구,면목본동,11070710,11070,2022,3,6689.33,1894.893575,528.6179123452381,3,656,0.029187783783783783,0,0.0,False,7917.821782178218,27522.749057809
중랑구,면목3·8동,11070720,11070,2022,3,6072.886,1551.619418,272.4165928650307,3,514,0.029187783783783783,1,166.0,False,3653.293413173653,11795.901754555409
중랑구,망우본동,11070730,11070,2022,3,9720.294,1905.66918,63.28203399339933,8,943,0.029187783783783783,2,956.0,False,3847.569444444445,13418.660961488202
성북구,돈암1동,11080580,11080,2022,3,2555.538,668.7924632,345.11023183673467,2,130,0.016796623270951994,1,237.0,False,8497.959183673469,25075.170286372617
성북구,돈암2동,11080590,11080,2022,3,3770.683,1239.706211,352.30002833333333,1,81,0.016796623270951994,2,345.0,False,15810.416666666668,30659.234087701618
성북구,안암동,11080600,11080,2022,3,12677.338,1823.024445,103.3870420451128,3,473,0.016796623270951994,1,1386.0,False,2336.09022556391,20137.933192558008
성북구,보문동,11080610,11080,2022,3,3992.789,838.710339,96.04304017857145,2,1018,0.016796623270951994,0,0.0,False,7980.357142857142,27408.25412586405
성북구,정릉1동,11080620,11080,2022,3,3045.538,851.5252832,1565.0228166136365,4,150,0.016796623270951994,2,230.0,False,13938.636363636364,33020.876698435975
성북구,정릉2동,11080630,11080,2022,3,4278.212,1353.16099,432.9472928290598,5,106,0.016796623270951994,1,537.0,False,5485.470085470086,16183.34654788163
성북구,정릉3동,11080640,11080,2022,3,5466.525,994.7845059,90.95534205121292,2,383,0.016796623270951994,1,175.0,False,970.0808625336928,4156.355261716372
성북구,정릉4동,11080650,11080,2022,3,5261.361,1927.284302,107.80968658466452,5,493,0.016796623270951994,0,0.0,False,2313.0990415335464,5938.547040477172
성북구,길음1동,11080660,11080,2022,3,6606.116,1305.139668,230.45785658227848,8,212,0.016796623270951994,1,246.0,False,13636.708860759492,42909.59468932897
성북구,길음2동,11080680,11080,2022,3,6978.465,825.0525858,661.3627967,6,441,0.016796623270951994,0,0.0,False,10846.551724137931,31938.88913352799
성북구,월곡1동,11080710,11080,2022,3,5390.545,1142.600606,248.80088320987656,8,361,0.016796623270951994,5,1710.0,False,9258.024691358023,30433.62904354174
성북구,월곡2동,11080720,11080,2022,3,8608.81,1437.160453,173.8566980882353,5,344,0.016796623270951994,2,559.0,False,3877.205882352941,16361.698466358315
성북구,장위1동,11080760,11080,2022,3,3855.7,1228.458198,225.0784923142857,3,175,0.016796623270951994,0,0.0,True,9375.714285714286,30196.31876363288
성북구,장위2동,11080770,11080,2022,3,2972.266,1044.913899,235.15663376119403,4,607,0.016796623270951994,1,238.0,False,4932.835820895522,17314.582392473116
성북구,장위3동,11080780,11080,2022,3,2370.324,405.1297342,242.39222249230767,12,912,0.016796623270951994,1,306.0,False,7803.076923076923,10426.3384327957
성북구,성북동,11080810,11080,2022,3,5448.797,1736.179368,35.53952702797203,5,523,0.016796623270951994,1,264.0,False,1675.874125874126,7592.668911243329
성북구,삼선동,11080820,11080,2022,3,5808.64,1365.755133,298.18502159782605,4,1012,0.016796623270951994,7,2886.0,False,6241.304347826087,28604.217418039963
성북구,동선동,11080830,11080,2022,3,7331.88,1228.563403,342.6116223287671,5,832,0.016796623270951994,2,328.0,False,4698.630136986301,33956.22178671381
성북구,종암동,11080840,11080,2022,3,7575.297,1922.367212,103.1715058219178,9,928,0.016796623270951994,4,1034.0,False,7271.232876712329,24418.28995894093
성북구,석관동,11080850,11080,2022,3,7574.966,1804.415731,72.17622915028902,12,657,0.016796623270951994,1,512.0,False,5647.398843930636,15506.053196827024
강북구,번1동,11090600,11090,2022,3,5802.374,1192.430665,323.25181695454546,10,614,0.005895296610169492,2,886.0,False,7251.515151515151,27012.55350378788
강북구,번2동,11090610,11090,2022,3,2805.925,1743.539159,224.57494651578943,3,227,0.005895296610169492,1,202.0,False,3832.631578947369,15115.110720713075
강북구,번3동,11090620,11090,2022,3,3172.604,1009.259005,193.95109017272725,2,392,0.005895296610169492,0,0.0,False,4076.363636363636,14589.314290933527
강북구,수유1동,11090630,11090,2022,3,4840.605,1360.240557,239.9232372155689,2,266,0.005895296610169492,1,225.0,False,3369.461077844312,11287.546806789647
강북구,수유2동,11090640,11090,2022,3,3991.889,1267.130376,702.9329932,6,333,0.005895296610169492,1,96.0,False,9415.789473684212,32212.03846703453
강북구,수유3동,11090650,11090,2022,3,7212.731,1459.181549,556.4886196527777,8,402,0.005895296610169492,1,469.0,True,6931.944444444444,38463.30908620819
강북구,삼양동,11090690,11090,2022,3,4011.301,1100.864359,540.4172258901099,6,386,0.005895296610169492,1,264.0,True,6498.9010989010985,26383.328755464965
강북구,미아동,11090700,11090,2022,3,6964.574,1434.545614,528.7953500645161,8,298,0.005895296610169492,0,0.0,False,5123.655913978494,23866.235952711293
강북구,송중동,11090710,11090,2022,3,8016.935,1635.149781,486.9105698613861,7,274,0.005895296610169492,1,209.0,True,6934.653465346534,35790.65413353029
강북구,송천동,11090720,11090,2022,3,6998.094,1519.015411,546.4218617333332,8,785,0.005895296610169492,1,220.0,True,6426.666666666666,30826.388880376344
강북구,삼각산동,11090730,11090,2022,3,2640.559,1047.790742,793.1930250967741,4,278,0.005895296610169492,0,0.0,False,15111.290322580646,38120.07838753035
강북구,우이동,11090740,11090,2022,3,4494.557,1356.428446,43.53586339980545,5,477,0.005895296610169492,2,681.0,False,571.4007782101168,1826.244770799339
강북구,인수동,11090750,11090,2022,3,6299.607,1804.928177,122.15603846036583,5,636,0.005895296610169492,1,150.0,True,2297.8658536585367,8771.669293699188
도봉구,쌍문1동,11100510,11100,2022,3,4688.15,1939.735506,223.01918199193543,2,178,0.012899370460048427,4,1009.0,False,5174.193548387097,14505.576187565037
도봉구,쌍문2동,11100520,11100,2022,3,4262.049,995.3540434,512.1181216111111,2,348,0.012899370460048427,2,501.0,False,9124.074074074071,32021.663716646755
도봉구,쌍문3동,11100530,11100,2022,3,3646.284,904.0789967,553.0875713,3,358,0.012899370460048427,0,0.0,True,7834.0,31375.50587715054
도봉구,쌍문4동,11100540,11100,2022,3,2731.636,744.2356286,531.8149724423077,3,213,0.012899370460048427,1,312.0,False,10463.461538461535,28621.96687655087
도봉구,방학1동,11100550,11100,2022,3,7614.741,1680.055934,434.73255269565215,16,1519,0.012899370460048427,3,2081.0,True,14757.971014492754,34671.10748811751
도봉구,방학2동,11100560,11100,2022,3,3625.297,959.8977034,405.35873156756753,1,675,0.012899370460048427,0,0.0,False,6571.621621621622,15929.870570328394
도봉구,방학3동,11100570,11100,2022,3,4298.245,1269.697286,114.49063410687022,4,548,0.012899370460048427,2,721.0,False,3188.9312977099235,8330.867103032913
도봉구,창1동,11100590,11100,2022,3,4743.115,778.2239148,545.0103166818182,2,1007,0.012899370460048427,0,0.0,True,9309.09090909091,26583.81315402005
도봉구,창2동,11100600,11100,2022,3,5782.266,1500.31517,456.7705511238096,2,744,0.012899370460048427,0,0.0,False,7785.714285714285,27879.830620711724
도봉구,창3동,11100610,11100,2022,3,2501.454,906.436753,715.8344457910448,1,225,0.012899370460048427,1,171.0,False,5444.7761194029845,14652.101141068848
도봉구,창4동,11100620,11100,2022,3,6727.768,645.6930572,504.8516617684211,9,1086,0.012899370460048427,2,355.0,False,8949.473684210527,30945.368610498022
도봉구,창5동,11100630,11100,2022,3,6389.312,1427.530035,685.1558266857143,5,460,0.012899370460048427,2,264.0,False,11100.0,29197.11067857143
도봉구,도봉1동,11100640,11100,2022,3,5411.368,2265.155292,21.11074377293578,6,864,0.012899370460048427,1,267.0,False,759.1743119266055,2093.9102076397107
도봉구,도봉2동,11100650,11100,2022,3,5221.615,1065.090731,221.7899827710844,7,1239,0.012899370460048427,1,138.0,True,10215.66265060241,24427.98789885348
노원구,월계1동,11110510,11110,2022,3,6084.714,1353.241125,266.5929311034483,5,187,0.019004147855530475,3,1451.0,True,5759.48275862069,20629.50103795885
노원구,월계2동,11110520,11110,2022,3,3817.705,895.6979527,159.4060825154639,4,253,0.019004147855530475,0,0.0,False,4034.020618556701,10210.22056701031
노원구,월계3동,11110530,11110,2022,3,4587.413,905.7899652,264.314359,3,620,0.019004147855530475,0,0.0,True,7595.726495726496,21926.722937804432
노원구,공릉2동,11110560,11110,2022,3,15663.822,2486.91077,52.53973462903225,9,2328,0.019004147855530475,0,0.0,False,1917.8885630498528,7034.197718581496
노원구,하계1동,11110580,11110,2022,3,6369.43,954.0376016,124.93952722580646,7,850,0.019004147855530475,2,1195.0,False,4831.612903225806,16938.17727402012
노원구,하계2동,11110590,11110,2022,3,2255.185,750.1501524,379.7181709803921,7,432,0.019004147855530475,0,0.0,False,12201.960784313726,30174.83411237613
노원구,중계본동,11110600,11110,2022,3,4794.206,1333.62887,215.18434909644668,6,131,0.019004147855530475,2,415.0,False,3979.695431472081,10808.816421933849
노원구,중계1동,11110610,11110,2022,3,4142.122,617.8685053,672.8780439999999,5,501,0.019004147855530475,2,894.0,False,13419.047619047618,42476.70407748762
노원구,중계4동,11110640,11110,2022,3,4062.615,658.3078417,707.1392529529412,3,456,0.019004147855530475,1,377.0,False,3370.0,9917.646312223278
노원구,상계1동,11110650,11110,2022,3,7565.251,1219.274898,138.47394346975088,11,550,0.019004147855530475,1,155.0,False,2456.5836298932386,6864.548289662496
노원구,상계2동,11110660,11110,2022,3,8051.562,1300.744278,1275.776331639344,4,186,0.019004147855530475,0,0.0,False,9952.459016393444,47887.74690089018
노원구,상계5동,11110690,11110,2022,3,3855.251,1149.25022,770.5183785148514,1,427,0.019004147855530475,0,0.0,False,5845.544554455446,18759.653981821568
노원구,상계8동,11110720,11110,2022,3,3036.593,50.50430932,1161.527704925373,3,574,0.019004147855530475,1,159.0,False,9717.910447761193,27566.277409123733
노원구,상계9동,11110730,11110,2022,3,1833.918,37.48015062,960.76983,3,495,0.019004147855530475,2,735.0,True,7137.0370370370365,23584.481921711136
노원구,상계10동,11110740,11110,2022,3,2892.699,824.2384851,972.7794529,5,1061,0.019004147855530475,2,394.0,False,6708.75,15781.31929889113
노원구,상계3·4동,11110760,11110,2022,3,3027.642,1006.813882,154.1036757029703,3,356,0.019004147855530475,0,0.0,False,1582.7722772277227,4248.741364420313
노원구,상계6·7동,11110770,11110,2022,3,11301.285,15697.14375,701.1023083783783,9,1421,0.019004147855530475,6,3036.0,False,8083.783783783783,43308.79689782524
노원구,중계2·3동,11110780,11110,2022,3,6106.99,344.6897868,471.0146308,3,967,0.019004147855530475,2,505.0,False,9418.888888888889,37719.5803224313
노원구,공릉1동,11110790,11110,2022,3,8843.416,1842.4852,254.1283618,14,834,0.019004147855530475,2,379.0,False,7807.801418439717,30981.237845363383
은평구,녹번동,11120510,11120,2022,3,8287.235,1403.712811,65.25450893854749,10,1094,0.013805553685627735,0,0.0,False,5839.106145251397,19783.45299370757
은평구,불광1동,11120520,11120,2022,3,18677.141,1570.17116,80.01946912140575,5,766,0.013805553685627735,1,266.0,False,3342.811501597444,10223.78129281322
은평구,갈현1동,11120550,11120,2022,3,4542.981,1088.654263,204.28389239175257,2,390,0.013805553685627735,0,0.0,False,5624.742268041237,24776.40605032702
은평구,갈현2동,11120560,11120,2022,3,5691.178,1275.387382,206.41184960416663,1,462,0.013805553685627735,1,140.0,False,7801.041666666667,23574.215382224465
은평구,구산동,11120570,11120,2022,3,5245.564,1409.124482,84.19749502173913,0,493,0.013805553685627735,3,1310.0,False,6748.550724637682,19260.87135217002
은평구,대조동,11120580,11120,2022,3,7169.508,1284.935335,133.27764623529413,6,687,0.013805553685627735,1,114.0,False,7130.588235294118,47793.28133617964
은평구,응암1동,11120590,11120,2022,3,7631.63,1126.243752,203.0938327,6,750,0.013805553685627735,2,320.0,False,7898.333333333334,20670.70289504929
은평구,응암2동,11120600,11120,2022,3,4747.299,632.944169,312.45205034615384,2,386,0.013805553685627735,1,350.0,False,11253.846153846154,19430.41110904329
은평구,신사1동,11120650,11120,2022,3,4588.507,1148.546748,196.6019606428572,3,399,0.013805553685627735,1,122.0,False,9541.666666666668,29438.38984607016
은평구,신사2동,11120660,11120,2022,3,2993.967,852.1498151,165.1456469,1,189,0.013805553685627735,0,0.0,False,6258.0,14610.11472983871
은평구,증산동,11120670,11120,2022,3,2984.908,733.8201405,80.50234074074073,5,443,0.013805553685627735,2,500.0,False,5724.691358024691,15713.929486260453
은평구,수색동,11120680,11120,2022,3,4556.21,390.9067465,37.50025294573644,1,468,0.013805553685627735,0,0.0,False,3613.953488372093,10143.85980922314
은평구,진관동,11120710,11120,2022,3,14319.916,1409.462732,21.30407436253253,17,1298,0.013805553685627735,3,740.0,False,1549.9566348655685,5547.8185314140765
은평구,불광2동,11120720,11120,2022,3,4956.591,1288.996462,181.4934335869565,5,604,0.013805553685627735,1,370.0,False,4683.333333333334,16773.098725942815
은평구,응암3동,11120730,11120,2022,3,5370.117,1203.890774,386.84539566666666,2,641,0.013805553685627735,0,0.0,True,9084.126984126984,37903.353264208905
은평구,역촌동,11120740,11120,2022,3,7634.588,2037.237474,134.16842740517242,4,1140,0.013805553685627735,3,745.0,False,10486.206896551725,37407.53558270764
서대문구,천연동,11130520,11130,2022,3,3396.253,943.3146714,75.30545474226804,1,322,0.014452467385138968,1,377.0,True,5057.731958762887,17832.780696430553
서대문구,홍제1동,11130620,11130,2022,3,4512.459,932.2937643,161.7056370081301,6,318,0.014452467385138968,0,0.0,False,5329.268292682927,19757.696913300984
서대문구,홍제3동,11130640,11130,2022,3,3412.532,646.0463651,245.55300434567903,6,197,0.014452467385138968,0,0.0,True,5616.049382716049,20481.20946518651
서대문구,홍제2동,11130650,11130,2022,3,2357.169,483.2431182,189.4266033523809,3,128,0.014452467385138968,0,0.0,False,3501.904761904762,9400.725253328212
서대문구,홍은1동,11130660,11130,2022,3,3842.574,794.0467569,126.88901138607596,1,138,0.014452467385138968,1,145.0,False,4473.417721518988,9125.46781764666
서대문구,홍은2동,11130680,11130,2022,3,6026.96,1390.46646,97.32263980097088,4,798,0.014452467385138968,1,226.0,False,3573.78640776699,13000.355730569474
서대문구,남가좌1동,11130690,11130,2022,3,3582.397,153.7428842,218.0159505882353,9,300,0.014452467385138968,1,114.0,False,10574.509803921568,14424.74805318364
서대문구,남가좌2동,11130700,11130,2022,3,6098.526,837.8942889,144.40017506493504,9,524,0.014452467385138968,1,160.0,False,11035.064935064936,26072.60527963972
서대문구,북가좌1동,11130710,11130,2022,3,3110.112,306.2358037,333.1714968181818,8,335,0.014452467385138968,0,0.0,False,11907.272727272726,25494.52792204301
서대문구,북가좌2동,11130720,11130,2022,3,5171.985,1310.578224,218.1480038690476,1,655,0.014452467385138968,0,0.0,False,10176.190476190475,47288.045794770864
서대문구,충현동,11130730,11130,2022,3,8970.169,1243.093132,150.68087776785714,3,387,0.014452467385138968,3,1268.0,False,6242.857142857142,35592.10703269009
서대문구,북아현동,11130740,11130,2022,3,3709.624,444.621136,361.3221973478261,3,111,0.014452467385138968,0,0.0,False,9678.260869565216,79513.10589732352
서대문구,신촌동,11130750,11130,2022,3,30830.163,3124.568367,116.9552165323194,8,861,0.014452467385138968,1,1100.0,False,1461.9771863117871,20138.02874841572
서대문구,연희동,11130760,11130,2022,3,9554.465,2218.076007,63.67242677704918,4,1066,0.014452467385138968,3,508.0,False,3284.9180327868853,12545.156266129034
마포구,용강동,11140590,11140,2022,3,7974.53,644.8534705,401.8121228571428,2,1031,0.03716582809224318,1,426.0,False,11263.09523809524,37365.06325748849
마포구,대흥동,11140600,11140,2022,3,6577.446,871.7795003,222.4892506321839,7,901,0.03716582809224318,2,1143.0,False,4489.6551724137935,25629.68045698925
마포구,염리동,11140610,11140,2022,3,4444.168,507.2026775,487.2280832272728,0,148,0.03716582809224318,0,0.0,False,11861.363636363636,26613.695984543006
마포구,신수동,11140630,11140,2022,3,4860.655,794.0894095,218.3932601923077,2,796,0.03716582809224318,3,1028.0,False,9551.28205128205,23721.70663358147
마포구,서교동,11140660,11140,2022,3,26086.177,2233.231795,204.64617920606065,7,2101,0.03716582809224318,2,763.0,False,5125.454545454546,38882.44996260997
마포구,합정동,11140680,11140,2022,3,8131.393,1062.472476,61.39482047093024,4,965,0.03716582809224318,0,0.0,False,3739.5348837209294,13087.344826128408
마포구,망원1동,11140690,11140,2022,3,4265.316,1014.998395,125.12356637168142,1,619,0.03716582809224318,1,217.0,False,5055.752212389381,17639.31687517842
마포구,망원2동,11140700,11140,2022,3,3618.834,846.2157171,211.0292985074627,2,597,0.03716582809224318,1,600.0,False,7991.044776119403,26324.16755677259
마포구,연남동,11140710,11140,2022,3,4755.163,923.304883,116.15819828125,2,830,0.03716582809224318,0,0.0,False,6435.9375,29180.15010122648
마포구,성산1동,11140720,11140,2022,3,4479.927,1050.21594,253.02569673750003,4,1211,0.03716582809224318,1,303.0,False,7861.25,27490.05751780915
마포구,성산2동,11140730,11140,2022,3,8997.291,1289.639065,116.86277763768116,1,1485,0.03716582809224318,4,2175.0,False,5499.033816425122,17518.516528492026
마포구,상암동,11140740,11140,2022,3,50327.286,3342.327916,40.40340666666667,8,835,0.03716582809224318,2,2985.0,False,1345.595238095238,5417.639825860856
마포구,도화동,11140750,11140,2022,3,7154.324,1405.460662,299.98771612903226,1,323,0.03716582809224318,0,0.0,False,12601.612903225809,28020.27466159383
마포구,서강동,11140760,11140,2022,3,7785.714,1103.349953,97.12111526206895,2,1012,0.03716582809224318,9,5429.0,False,5288.96551724138,18928.31554449388
마포구,공덕동,11140770,11140,2022,3,10139.271,1645.788893,430.8799097227723,2,813,0.03716582809224318,1,247.0,False,11802.970297029702,37931.56582867561
마포구,아현동,11140780,11140,2022,3,7619.43,845.3299167,354.88888502631585,5,522,0.03716582809224318,0,0.0,False,11047.368421052632,34194.95497789332
양천구,목1동,11150510,11150,2022,3,35847.932,481.5188311,508.4210601276597,11,1706,0.027677311889718552,4,3621.0,False,8264.539007092199,31837.07997292764
양천구,목2동,11150520,11150,2022,3,4927.395,1101.615967,695.9938784271845,0,398,0.027677311889718552,1,231.0,False,8492.233009708738,23081.904925227067
양천구,목3동,11150530,11150,2022,3,4583.99,787.104152,1352.5918769433963,1,222,0.027677311889718552,0,0.0,False,12062.264150943396,33501.29876293366
양천구,목4동,11150540,11150,2022,3,4459.984,1024.93019,1257.6731487368422,3,371,0.027677311889718552,1,117.0,False,12800.000000000002,34377.23756767591
양천구,신월1동,11150570,11150,2022,3,4254.473,985.5071206,610.3209835538461,3,302,0.027677311889718552,1,307.0,False,12620.0,24492.87811600496
양천구,신월2동,11150580,11150,2022,3,3659.206,891.3710418,650.3420316557377,0,492,0.027677311889718552,0,0.0,False,11113.11475409836,25483.98712784241
양천구,신월3동,11150590,11150,2022,3,3188.086,692.0273389,455.9869417356322,4,396,0.027677311889718552,0,0.0,False,6581.609195402299,16294.27139754048
양천구,신월4동,11150600,11150,2022,3,3189.011,932.1720365,762.9012294423077,3,411,0.027677311889718552,0,0.0,False,12282.692307692309,22627.50141697684
양천구,신월5동,11150610,11150,2022,3,3116.697,667.7261766,574.9400569710145,2,405,0.027677311889718552,0,0.0,False,6697.101449275363,12128.815832164562
양천구,신월6동,11150620,11150,2022,3,2769.585,356.5480718,967.5820471,3,260,0.027677311889718552,0,0.0,False,16912.19512195122,11829.874379753475
양천구,신월7동,11150630,11150,2022,3,3985.522,1163.998146,333.36860446218486,4,606,0.027677311889718552,3,731.0,False,5255.46218487395,12399.927129303336
양천구,신정1동,11150640,11150,2022,3,4324.012,303.2233804,927.0460382857144,1,1136,0.027677311889718552,2,1680.0,False,11795.714285714286,28371.5552843702
양천구,신정2동,11150650,11150,2022,3,4284.586,298.4908498,1247.94659,2,634,0.027677311889718552,1,197.0,False,12080.76923076923,22775.69944091191
양천구,신정3동,11150660,11150,2022,3,9499.807,1793.800376,238.5780245588236,9,654,0.027677311889718552,2,814.0,False,5943.014705882352,15268.607731014785
양천구,신정6동,11150690,11150,2022,3,4596.996,53.60953143,675.9710695833334,3,1327,0.027677311889718552,2,954.0,True,9204.166666666668,22521.752666470653
양천구,신정7동,11150700,11150,2022,3,4689.437,196.2200786,536.3076254545455,7,1206,0.027677311889718552,1,102.0,False,7576.03305785124,18099.774227872567
양천구,목5동,11150710,11150,2022,3,8602.087,7632.637091,396.0628147955801,8,2226,0.027677311889718552,0,0.0,False,7926.519337016574,21098.94690422088
양천구,신정4동,11150720,11150,2022,3,8687.813,1960.070708,642.5071552475248,5,963,0.027677311889718552,2,509.0,False,8954.455445544554,32594.48921803471
강서구,염창동,11160510,11160,2022,3,9813.951,1382.112063,248.99637044827588,1,576,0.027815946924004825,1,500.0,False,8893.103448275862,18266.35690126375
강서구,등촌1동,11160520,11160,2022,3,8698.464,1079.51567,625.584259,3,658,0.027815946924004825,0,0.0,True,14357.8125,36559.041792044685
강서구,등촌2동,11160530,11160,2022,3,3950.577,817.1186194,435.1890497173913,1,494,0.027815946924004825,1,688.0,False,7289.130434782608,17967.386997574802
강서구,등촌3동,11160540,11160,2022,3,9976.945,443.8405205,506.8024376455696,6,1381,0.027815946924004825,7,2377.0,False,11435.443037974685,52065.033190758135
